word,length,fre,pmi,entropy
失代偿,3,2.3894919701122343e-05,6.336159285011347,1.6094379124341003
血凝块,3,2.3894919701122343e-05,4.263452459210818,1.6094379124341003
成瘾性,3,2.3894919701122343e-05,3.8174275390697026,1.6094379124341003
外伤,2,2.3894919701122343e-05,3.420271861389962,1.6094379124341003
逐步,2,2.3894919701122343e-05,6.8045452271962965,1.6094379124341
灌肠,2,2.3894919701122343e-05,5.165213784484053,1.6094379124341
尿毒症,3,2.3894919701122343e-05,4.7508360356448955,1.6094379124341
缺乏症,3,6.690577516314256e-05,3.707899658284727,1.6055598826592756
膜上,2,6.690577516314256e-05,3.142423372279056,1.6053471154785233
剂复方,3,4.7789839402244686e-05,3.0652810270757853,1.604621735644167
介绍,2,4.5400347432132454e-05,8.600624357568869,1.6035681031705156
皮炎,2,0.00023417021307099898,3.2248619989217544,1.6021813763217096
颅内,2,9.557967880448937e-05,5.597548980839637,1.6018382138609872
肺水肿,3,3.584237955168352e-05,4.841903906879279,1.5990147122062977
支持,2,3.584237955168352e-05,4.004630343298013,1.5990147122062977
沙星,2,0.00017443291381819313,6.569101628786553,1.5946493885322028
乳膏,2,9.319018683437715e-05,5.195173629958347,1.5935038316891934
颅内压,3,4.7789839402244686e-05,5.796084035522484,1.5910929054167249
控释片,3,2.8673903641346813e-05,6.024745929575141,1.589026915173973
有高度,3,2.8673903641346813e-05,3.8829568459813792,1.589026915173973
碘化,2,2.8673903641346813e-05,3.525125919705993,1.589026915173973
催眠药,3,2.8673903641346813e-05,3.46390961013073,1.589026915173973
外阴,2,2.8673903641346813e-05,3.4470700545446866,1.589026915173973
绝经,2,0.0001242535824458362,5.564749641016785,1.5876693415175047
交叉,2,0.00010274815471482609,8.259717905704841,1.5875370670281428
意识,2,6.451628319303034e-05,6.25556783746593,1.5868844169650476
食欲,2,0.00010035866274471385,6.899255217692136,1.5834783417800256
麦角胺,3,2.150542773101011e-05,4.785595488687207,1.5810937501718239
钾盐,2,2.150542773101011e-05,4.18654130677887,1.5810937501718239
而达到,3,2.150542773101011e-05,3.6814969573271985,1.5810937501718239
再吸收,3,2.150542773101011e-05,3.671114608284981,1.5810937501718239
扩大,2,2.150542773101011e-05,3.636015373839516,1.5810937501718239
反射性,3,2.150542773101011e-05,3.1779845374816187,1.5810937501718239
洗净,2,2.150542773101011e-05,7.190799499038783,1.5810937501718236
饱和,2,4.301085546202022e-05,4.772547773294732,1.5810937501718234
则需,2,3.584237955168352e-05,3.628037131110142,1.5802363404761086
孕酮,2,0.00012664307441594843,5.151208730540402,1.580013891197632
对胎儿,3,5.4958315312581395e-05,4.276689910327812,1.5751765904639274
唯一,2,3.345288758157128e-05,4.849746130723737,1.5740973368489726
性贫血,3,0.00016487494593774417,3.684322494778221,1.5732750823763948
阻塞,2,8.36322189539282e-05,4.830233316500156,1.5727986804893326
疫苗,2,8.124272698381597e-05,7.733658692257214,1.5714155505141882
单纯,2,0.0001457590101768463,6.370429121650381,1.5703180284645288
继以,2,3.345288758157128e-05,3.64059906435903,1.569152946203119
或隔日,3,3.345288758157128e-05,4.278656497180274,1.5691529462031188
特点,2,0.0003823187152179575,6.242868756045928,1.5688676449158874
硝酸,2,0.00011469561456538725,4.662642515892724,1.5675556949473188
鼻窦炎,3,3.345288758157128e-05,5.724735450343074,1.5670812292933243
溶栓,2,5.0179331372356924e-05,4.337657082910974,1.5655234268707423
本类药,3,0.00024133868898133567,3.7256596910181075,1.5624981728301064
依赖,2,0.00026523360868245803,7.411147122595138,1.5624437509590132
反跳,2,2.8673903641346813e-05,5.148783243087958,1.5607104090414068
每给予,3,2.8673903641346813e-05,3.722655029820706,1.5607104090414068
倦怠,2,1.4336951820673407e-05,9.853387326064237,1.5607104090414063
趋势,2,1.4336951820673407e-05,8.993186060841124,1.5607104090414063
帮助,2,1.4336951820673407e-05,8.422641202373512,1.5607104090414063
简称,2,1.4336951820673407e-05,8.312942285117087,1.5607104090414063
驾车,2,1.4336951820673407e-05,8.020805862315926,1.5607104090414063
散瞳,2,1.4336951820673407e-05,7.319209627269453,1.5607104090414063
破伤风,3,1.4336951820673407e-05,7.02017398200802,1.5607104090414063
置换,2,1.4336951820673407e-05,6.991186445134767,1.5607104090414063
肺气肿,3,1.4336951820673407e-05,6.876004191178441,1.5607104090414063
打开,2,1.4336951820673407e-05,6.71394833184407,1.5607104090414063
配置,2,1.4336951820673407e-05,6.4552248480972345,1.5607104090414063
屈光,2,1.4336951820673407e-05,6.286846724142544,1.5607104090414063
交换,2,1.4336951820673407e-05,6.154145084914753,1.5607104090414063
思维,2,1.4336951820673407e-05,6.025240122814751,1.5607104090414063
瓣膜,2,1.4336951820673407e-05,5.9003968821478665,1.5607104090414063
滴眼液,3,1.4336951820673407e-05,5.538630211039157,1.5607104090414063
咪康唑,3,1.4336951820673407e-05,5.517880707025247,1.5607104090414063
参考,2,1.4336951820673407e-05,5.37605051158603,1.5607104090414063
内镜,2,1.4336951820673407e-05,5.226485299448806,1.5607104090414063
推迟,2,1.4336951820673407e-05,4.988770881764368,1.5607104090414063
着色,2,1.4336951820673407e-05,4.982014099301487,1.5607104090414063
先给予,3,1.4336951820673407e-05,4.873002992888004,1.5607104090414063
不孕症,3,1.4336951820673407e-05,4.829506805217959,1.5607104090414063
酶催化,3,1.4336951820673407e-05,4.715318740479435,1.5607104090414063
数分钟,3,1.4336951820673407e-05,4.701673433708074,1.5607104090414063
眼膏,2,1.4336951820673407e-05,4.647384630340725,1.5607104090414063
乳果糖,3,1.4336951820673407e-05,4.616139756165824,1.5607104090414063
唇炎,2,1.4336951820673407e-05,4.5409653533346575,1.5607104090414063
充足,2,1.4336951820673407e-05,4.487800794981096,1.5607104090414063
血管壁,3,1.4336951820673407e-05,4.445774016004773,1.5607104090414063
个周期,3,1.4336951820673407e-05,4.361386427443947,1.5607104090414063
碘化物,3,1.4336951820673407e-05,4.3067904349304476,1.5607104090414063
退热,2,1.4336951820673407e-05,4.265514642682738,1.5607104090414063
须监测,3,1.4336951820673407e-05,4.176633523795954,1.5607104090414063
比值,2,1.4336951820673407e-05,4.114398595673415,1.5607104090414063
鉴于,2,1.4336951820673407e-05,4.090597698605781,1.5607104090414063
水解为,3,1.4336951820673407e-05,4.0772137201479595,1.5607104090414063
几周,2,1.4336951820673407e-05,4.048800152286069,1.5607104090414063
生殖道,3,1.4336951820673407e-05,4.046884180713225,1.5607104090414063
④预防,3,1.4336951820673407e-05,4.0320463078392486,1.5607104090414063
更快,2,1.4336951820673407e-05,3.962622456045017,1.5607104090414063
亲水,2,1.4336951820673407e-05,3.9427754736716523,1.5607104090414063
递减,2,1.4336951820673407e-05,3.9337606025754366,1.5607104090414063
并防止,3,1.4336951820673407e-05,3.923757886903377,1.5607104090414063
在小肠,3,1.4336951820673407e-05,3.922891920340013,1.5607104090414063
伤害,2,1.4336951820673407e-05,3.918012245607297,1.5607104090414063
砜类,2,1.4336951820673407e-05,3.8980800075556004,1.5607104090414063
从血液,3,1.4336951820673407e-05,3.783279651637141,1.5607104090414063
主动脉,3,1.4336951820673407e-05,3.7764403479868993,1.5607104090414063
在～内,3,1.4336951820673407e-05,3.7448807585245896,1.5607104090414063
乳酸钠,3,1.4336951820673407e-05,3.7436516469500614,1.5607104090414063
普拉,2,1.4336951820673407e-05,3.6129342858899016,1.5607104090414063
闭经或,3,1.4336951820673407e-05,3.595661688084347,1.5607104090414063
局麻药,3,1.4336951820673407e-05,3.55092098712036,1.5607104090414063
促进脑,3,1.4336951820673407e-05,3.499069987577894,1.5607104090414063
眩晕等,3,1.4336951820673407e-05,3.4926607195120503,1.5607104090414063
烧心,2,1.4336951820673407e-05,3.481076422529881,1.5607104090414063
脏器,2,1.4336951820673407e-05,3.472699976949512,1.5607104090414063
性更好,3,1.4336951820673407e-05,3.431765058257718,1.5607104090414063
痛觉,2,1.4336951820673407e-05,3.385194650826599,1.5607104090414063
或既往,3,1.4336951820673407e-05,3.3725181367701373,1.5607104090414063
也有效,3,1.4336951820673407e-05,3.333380034385105,1.5607104090414063
结膜炎,3,1.4336951820673407e-05,3.309377381975748,1.5607104090414063
有潜在,3,1.4336951820673407e-05,3.2145022780118055,1.5607104090414063
同服时,3,1.4336951820673407e-05,3.157185823088005,1.5607104090414063
分布在,3,1.4336951820673407e-05,3.147053023934954,1.5607104090414063
宜从,2,1.4336951820673407e-05,3.1414257654647457,1.5607104090414063
预测,2,1.4336951820673407e-05,3.109212145481091,1.5607104090414063
①预防,3,1.4336951820673407e-05,3.0475473259385595,1.5607104090414063
到达,2,1.4336951820673407e-05,3.0414090024758678,1.5607104090414063
较敏感,3,1.4336951820673407e-05,3.034529499114234,1.5607104090414063
较快,2,1.4336951820673407e-05,3.0299528320868223,1.5607104090414063
信号,2,1.9115935760897876e-05,10.641844686428506,1.559581156259877
曲唑酮,3,1.9115935760897876e-05,6.135804466347605,1.559581156259877
此外还,3,1.9115935760897876e-05,5.740745279400557,1.559581156259877
更换,2,1.9115935760897876e-05,5.632043073080828,1.559581156259877
钾镁,2,1.9115935760897876e-05,5.077899156960105,1.559581156259877
肠蠕动,3,1.9115935760897876e-05,4.787919553342586,1.559581156259877
丝虫病,3,3.823187152179575e-05,4.75574065497835,1.559581156259877
皮炎等,3,1.9115935760897876e-05,3.2207270040284084,1.559581156259877
发挥抗,3,5.0179331372356924e-05,3.991269987593171,1.5585617635055236
凝胶,2,5.0179331372356924e-05,4.576178634126188,1.5585617635055233
应停止,3,6.92952671332548e-05,3.20243531357255,1.557575619706143
穿孔,2,2.3894919701122343e-05,8.243949413630135,1.5571130980576458
突触后,3,2.3894919701122343e-05,4.348055790131873,1.5571130980576458
每隔～,3,7.64637430435915e-05,4.434550771551029,1.5549674081502682
负荷,2,8.36322189539282e-05,8.638050763087985,1.553961823298284
珠单抗,3,5.2568823342469156e-05,5.4793470430230045,1.5537054134765595
率为～,3,5.2568823342469156e-05,4.940610911495319,1.5526047617969185
碳酸,2,0.00012903256638606067,4.856652916936992,1.5522240348329788
淋巴,2,0.00015531697805729524,6.585761297864987,1.5503298783628523
齿龈,2,1.672644379078564e-05,9.07322876851466,1.5498260458782016
花斑癣,3,1.672644379078564e-05,8.879072754073704,1.5498260458782016
微丝蚴,3,1.672644379078564e-05,7.785374480208023,1.5498260458782016
未成熟,3,1.672644379078564e-05,6.431835733410307,1.5498260458782016
额外,2,1.672644379078564e-05,6.321693455472712,1.5498260458782016
追加,2,1.672644379078564e-05,5.7835838727582525,1.5498260458782016
淀粉酶,3,1.672644379078564e-05,5.429085208242116,1.5498260458782016
外漏,2,1.672644379078564e-05,5.182259172284347,1.5498260458782016
达标,2,1.672644379078564e-05,4.6432626715516605,1.5498260458782016
洗胃,2,1.672644379078564e-05,4.124257823071443,1.5498260458782016
内容物,3,1.672644379078564e-05,4.001408785379265,1.5498260458782016
通路,2,1.672644379078564e-05,3.9752696462467303,1.5498260458782016
皮层,2,1.672644379078564e-05,3.907864730409927,1.5498260458782016
磺酰胺,3,1.672644379078564e-05,3.781945008456025,1.5498260458782016
酸含量,3,1.672644379078564e-05,3.765137890139644,1.5498260458782016
外还可,3,1.672644379078564e-05,3.7343180050013705,1.5498260458782016
软骨,2,1.672644379078564e-05,3.6937155133080957,1.5498260458782016
亚急性,3,1.672644379078564e-05,3.686279315227324,1.5498260458782016
失眠等,3,1.672644379078564e-05,3.611720079528038,1.5498260458782016
大疱,2,1.672644379078564e-05,3.575219269556743,1.5498260458782016
防腐剂,3,1.672644379078564e-05,3.5142312471236883,1.5498260458782016
和小肠,3,1.672644379078564e-05,3.4565226080213973,1.5498260458782016
不满意,3,1.672644379078564e-05,3.443212444098069,1.5498260458782016
应采取,3,1.672644379078564e-05,3.339194250687939,1.5498260458782016
整个,2,1.672644379078564e-05,3.0296420295781217,1.5498260458782016
球菌,2,0.0008243747296887209,4.88457639518292,1.5461293978490462
片剂,2,0.0007001211472428847,3.97946809853177,1.5458131238632
西林,2,0.0003178024320249272,5.574767470143177,1.5428605681926115
催眠,2,5.734780728269363e-05,7.04453242584006,1.5425386753168455
感觉,2,5.4958315312581395e-05,4.307947440728845,1.5424429762333103
在接受,3,2.6284411671234578e-05,3.223494719434896,1.540305825226517
于月经,3,2.6284411671234578e-05,3.1111062384357147,1.540305825226517
紫外线,3,2.6284411671234578e-05,8.147888201120589,1.5403058252265167
早产,2,7.885323501370374e-05,4.937981406956294,1.5390294797027217
样反应,3,3.345288758157128e-05,3.449334830215946,1.5367224694372195
有必要,3,3.345288758157128e-05,3.319862793669632,1.5367224694372192
面积,2,0.00012664307441594843,6.123651572701134,1.5329988977143343
肠溶,2,8.36322189539282e-05,3.391472820758677,1.5310429270521184
氯化钠,3,0.00021266478533998886,6.55483029517284,1.5303992894401222
肽类,2,3.584237955168352e-05,3.158049241096805,1.5292482930376914
皮肤病,3,9.796917077460161e-05,3.034136172417424,1.5282783971474458
还原,2,0.00014098002623662184,5.199867310568165,1.5268227550838434
潴留,2,0.00014814850214695853,8.30345662479184,1.5267501905822451
性胃炎,3,3.106339561145905e-05,4.079791803537194,1.5247073930301438
滴虫,2,3.106339561145905e-05,3.7277250873791665,1.5247073930301436
祛痰药,3,3.106339561145905e-05,3.7262738745982213,1.5247073930301436
痢疾,2,2.150542773101011e-05,7.069499048570521,1.5229550675313184
纤毛,2,2.150542773101011e-05,5.403631243950175,1.5229550675313184
军团菌,3,2.150542773101011e-05,5.069310498382259,1.5229550675313184
对磺胺,3,2.150542773101011e-05,3.2265023555308967,1.5229550675313184
溶解后,3,2.150542773101011e-05,3.174854644472691,1.5229550675313184
等渗,2,2.150542773101011e-05,3.003496592527239,1.5229550675313184
果糖,2,6.690577516314256e-05,3.475981440924662,1.5197482294774325
分娩,2,4.301085546202022e-05,5.582772024074045,1.5174980949880357
唾液,2,3.106339561145905e-05,5.944095319147322,1.5171515848932915
将剂量,3,2.6284411671234578e-05,3.0058822555288938,1.515707952085713
凝血酶,3,0.00021744376928021334,4.953488276359869,1.5149134538202536
遗传,2,6.451628319303034e-05,7.537424107124014,1.5119617975244894
黄体,2,6.690577516314256e-05,3.115450279061485,1.5106184497625619
母乳,2,7.407425107347926e-05,5.300112560449727,1.5101885078750814
地平,2,5.0179331372356924e-05,3.6452939086632377,1.5087286069565187
顽固,2,4.062136349190798e-05,7.762646229130467,1.506883348864113
抗菌,2,0.0007407425107347926,3.340800059461903,1.50670810751472
较弱,2,3.584237955168352e-05,4.182023699279699,1.5065950881316383
曲唑,2,3.584237955168352e-05,4.141556518225206,1.5065950881316383
肌酐值,3,2.3894919701122343e-05,5.856104476685267,1.5047882836811908
时间短,3,2.3894919701122343e-05,4.195997890977745,1.5047882836811908
核苷类,3,4.7789839402244686e-05,4.243391192844017,1.501327210229093
转录,2,6.451628319303034e-05,7.021958103801522,1.4987886201081746
均匀,2,2.3894919701122343e-05,6.839636547007567,1.4978661367769954
灼热,2,2.3894919701122343e-05,6.09972080215805,1.4978661367769952
需求,2,2.3894919701122343e-05,5.386852444618843,1.4978661367769952
阴道栓,3,2.3894919701122343e-05,5.175304687466016,1.4978661367769952
Ⅰ类,2,2.3894919701122343e-05,4.193794251704645,1.4978661367769952
方便,2,2.3894919701122343e-05,3.8312613191986427,1.4978661367769952
对婴儿,3,2.3894919701122343e-05,3.2206372360784985,1.4978661367769952
应定期,3,0.00011469561456538725,3.920750365839422,1.4964258414909035
掌握,2,1.9115935760897876e-05,10.054058021526387,1.4941751382893085
市售,2,1.9115935760897876e-05,8.68881706960433,1.4941751382893085
万万万,3,1.9115935760897876e-05,7.597322248705083,1.4941751382893085
润滑,2,1.9115935760897876e-05,7.170266508004551,1.4941751382893085
休息,2,1.9115935760897876e-05,6.920377042721419,1.4941751382893085
囊虫病,3,1.9115935760897876e-05,5.116590970327564,1.4941751382893085
糖耐量,3,1.9115935760897876e-05,4.793312727886107,1.4941751382893085
矿化,2,1.9115935760897876e-05,4.768319437185211,1.4941751382893085
心跳,2,1.9115935760897876e-05,4.762010267991946,1.4941751382893085
放电,2,1.9115935760897876e-05,4.58494358403635,1.4941751382893085
分别为,3,1.9115935760897876e-05,4.322336178180945,1.4941751382893085
漏服,2,1.9115935760897876e-05,4.316142540500728,1.4941751382893085
失衡,2,1.9115935760897876e-05,4.273400243291447,1.4941751382893085
淋巴结,3,1.9115935760897876e-05,4.201795677643421,1.4941751382893085
有机物,3,1.9115935760897876e-05,3.9883367038119126,1.4941751382893085
几乎无,3,1.9115935760897876e-05,3.926703753725756,1.4941751382893085
措施无,3,1.9115935760897876e-05,3.926703753725756,1.4941751382893085
连接,2,1.9115935760897876e-05,3.773454130968646,1.4941751382893085
为～μ,3,1.9115935760897876e-05,3.6717486120397953,1.4941751382893085
儿童按,3,1.9115935760897876e-05,3.6098605243065967,1.4941751382893085
者正在,3,1.9115935760897876e-05,3.4580308773857773,1.4941751382893085
肌松药,3,1.9115935760897876e-05,3.4032849883142955,1.4941751382893085
混悬剂,3,1.9115935760897876e-05,3.3600805672964302,1.4941751382893085
转化,2,0.00015531697805729524,3.9728934075048468,1.4934384827235925
报道,2,0.00010752713865505055,5.954541670901892,1.4928877265898146
复杂性,3,6.690577516314256e-05,3.9190601846135147,1.4894588207337582
颗粒剂,3,5.734780728269363e-05,4.053227747856376,1.4855224546590642
司琼,2,3.106339561145905e-05,7.578453764400701,1.4844575358174863
成瘾,2,4.062136349190798e-05,5.752247720709306,1.4787515246479541
白色,2,4.062136349190798e-05,3.52601410828956,1.4787515246479541
胶囊剂,3,0.00026762310065257024,4.243746071854509,1.4762822599008134
次②,2,0.00011947459850561172,3.020542718935419,1.476269317822898
莫司,2,4.062136349190798e-05,5.317916907650154,1.476104046289728
传染,2,3.345288758157128e-05,3.9485210181585573,1.475076311054695
觉醒,2,1.672644379078564e-05,7.291940599153901,1.4750763110546947
第六节,3,1.672644379078564e-05,6.39212570365943,1.4750763110546947
感染⑦,3,1.672644379078564e-05,4.949412092967892,1.4750763110546947
自杀,2,1.672644379078564e-05,4.832201821072828,1.4750763110546947
青蒿素,3,1.672644379078564e-05,4.7573292176634885,1.4750763110546947
道梗阻,3,3.345288758157128e-05,4.737339569607459,1.4750763110546947
血清铁,3,1.672644379078564e-05,4.599924695832031,1.4750763110546947
催产,2,1.672644379078564e-05,4.300931240473531,1.4750763110546947
胸膜,2,1.672644379078564e-05,4.27677433472181,1.4750763110546947
需谨慎,3,1.672644379078564e-05,4.200898145795586,1.4750763110546947
止泻药,3,1.672644379078564e-05,3.618060289957988,1.4750763110546947
胃溃疡,3,1.672644379078564e-05,3.561325282510026,1.4750763110546947
而干扰,3,1.672644379078564e-05,3.5055319662880793,1.4750763110546947
随意,2,1.672644379078564e-05,3.4366550435519096,1.4750763110546947
高频,2,1.672644379078564e-05,3.4301825290462924,1.4750763110546947
固定,2,1.672644379078564e-05,3.331829430287153,1.4750763110546947
肾损伤,3,1.672644379078564e-05,3.2813772753106947,1.4750763110546947
双相,2,1.672644379078564e-05,3.0555846196947294,1.4750763110546947
转换,2,2.8673903641346813e-05,5.535899212527926,1.4735023850806486
共同,2,2.8673903641346813e-05,4.4144026300262285,1.4735023850806486
防腐药,3,2.8673903641346813e-05,3.5974410027552524,1.4735023850806486
需监测,3,2.8673903641346813e-05,3.3581561019442425,1.4735023850806486
长春碱,3,2.3894919701122343e-05,5.442243292819627,1.4708084763221114
烷化剂,3,2.3894919701122343e-05,4.430521978997843,1.4708084763221114
即刻,2,2.3894919701122343e-05,6.8871774917765665,1.4708084763221112
干粉,2,2.3894919701122343e-05,4.844571868684966,1.4708084763221112
危害,2,2.3894919701122343e-05,4.514102521027976,1.4708084763221112
约为～,3,2.3894919701122343e-05,3.600581765103882,1.4708084763221112
格列汀,3,3.345288758157128e-05,5.897596021386776,1.470131920408841
抵抗,2,2.6284411671234578e-05,4.98687055792521,1.4681399390162087
指数,2,2.6284411671234578e-05,4.320749434516028,1.4681399390162087
低于×,3,3.345288758157128e-05,5.671089370371926,1.4680602034990462
个疗程,3,3.345288758157128e-05,4.3032632281939,1.4680602034990462
超过μ,3,3.345288758157128e-05,4.593459849067842,1.468060203499046
吸虫病,3,2.8673903641346813e-05,4.273485988200396,1.4677339293271525
可单独,3,2.8673903641346813e-05,3.103243253083803,1.4677339293271523
抗菌药,3,0.00032019192399503944,3.318324293162395,1.4648671276730023
甘草,2,2.150542773101011e-05,6.698969217517595,1.4648163848908131
机会,2,2.150542773101011e-05,3.152792893889699,1.4648163848908131
饮料,2,2.150542773101011e-05,6.810790743534027,1.464816384890813
菌均具,3,2.150542773101011e-05,4.701585718256942,1.464816384890813
救治,2,2.150542773101011e-05,3.956233458427495,1.464816384890813
一般需,3,2.150542773101011e-05,3.0982535935995372,1.464816384890813
吡嗪,2,6.21267912229181e-05,5.299510434463695,1.4623588993762027
球蛋白,3,4.301085546202022e-05,3.552694205512545,1.4593594123475304
抗风湿,3,4.301085546202022e-05,4.326667533084619,1.457125110552818
尚不,2,5.734780728269363e-05,3.228437142454376,1.4559974469957842
选择,2,0.00038709769915818196,7.362838188877154,1.4525025025854146
给予次,3,4.7789839402244686e-05,3.0843456754940366,1.452463469304736
肌酐,2,0.0002365597050411112,6.033235974507972,1.451887467540961
泌尿道,3,3.345288758157128e-05,5.398738051852824,1.450805020083924
地尔,2,3.345288758157128e-05,5.287113230600378,1.450805020083924
复杂,2,0.00010274815471482609,6.396144043310163,1.450266351201706
皮下,2,0.0002150542773101011,3.558194941706768,1.4485760659513947
原型,2,0.00012186409047572396,4.012947778406007,1.446967280634744
突然,2,5.973729925280586e-05,6.773146805738734,1.4444190426347405
还原酶,3,8.841120289415267e-05,5.501462177713308,1.4443353037647397
上市的,3,4.301085546202022e-05,3.278304441549326,1.4420930769667712
加压素,3,4.7789839402244686e-05,4.667717058973801,1.442080248948443
腹水,2,4.5400347432132454e-05,3.0731718557701506,1.4407006436706502
透析后,3,3.106339561145905e-05,3.5322166375624615,1.4388829502169862
哺乳期,3,0.0007526899705853538,5.089323243496515,1.4342545404638976
核苷,2,0.00014098002623662184,5.793024016903335,1.433656757834104
对照,2,3.345288758157128e-05,4.016641802078151,1.4327570529970877
广谱,2,9.796917077460161e-05,7.834795625574118,1.4318275716057118
那韦,2,8.841120289415267e-05,6.382596652602885,1.4318172625553565
氨酰,2,4.062136349190798e-05,3.3412050671514044,1.430349831409688
性欲,2,3.584237955168352e-05,3.013054723399533,1.430280301911093
唑酮,2,4.5400347432132454e-05,3.496246009184901,1.4301030049597612
肥皂,2,2.150542773101011e-05,8.548609822616335,1.4270610433807247
纱布,2,2.150542773101011e-05,7.681739590517666,1.4270610433807247
蒽环类,3,2.150542773101011e-05,5.325196363195746,1.4270610433807247
详细,2,2.150542773101011e-05,5.269141608522074,1.4270610433807247
妇科,2,2.150542773101011e-05,4.264097850629134,1.4270610433807247
硝基,2,2.150542773101011e-05,4.102917264873617,1.4270610433807247
会增强,3,2.150542773101011e-05,4.047081690570369,1.4270610433807247
有较好,3,2.150542773101011e-05,3.9766423300587026,1.4270610433807247
应告知,3,2.150542773101011e-05,3.9353491652605745,1.4270610433807247
尿常规,3,2.150542773101011e-05,3.5686032179553653,1.4270610433807247
增殖和,3,2.150542773101011e-05,3.464214953644553,1.4270610433807247
更新,2,2.150542773101011e-05,4.25182775803732,1.4270610433807245
长春,2,9.557967880448937e-05,6.034526808382956,1.4267486887498368
非那,2,4.301085546202022e-05,4.8481538006734,1.4264444338582805
起始,2,0.00017921189775841758,4.417978245696919,1.4231110948835386
丘疹,2,2.6284411671234578e-05,6.021159125155855,1.4205719259467045
卡铂,2,2.6284411671234578e-05,5.253188152798165,1.4205719259467045
芽生菌,3,2.6284411671234578e-05,5.069310498382259,1.4205719259467045
氯化钾,3,2.6284411671234578e-05,4.964219532888313,1.4205719259467045
氧头孢,3,2.6284411671234578e-05,3.8542662149808216,1.4205719259467045
透过,2,0.00010991663062516279,3.712970511262421,1.4188183303526758
特别,2,0.00017921189775841758,5.755473384088323,1.418670631648377
苯甲醇,3,2.3894919701122343e-05,5.5468682438984995,1.4184836619456564
急救,2,2.3894919701122343e-05,5.458769835392746,1.4184836619456564
隔～日,3,2.3894919701122343e-05,3.799716520885595,1.4184836619456564
四代,2,2.3894919701122343e-05,3.103009138302642,1.4184836619456564
严重肝,3,0.00013142205835617288,3.4455735917460126,1.417958663034357
动力,2,0.00016487494593774417,4.219068377584335,1.4177594417315822
成人①,3,5.734780728269363e-05,3.9595533571371657,1.4176201848778844
以原型,3,7.885323501370374e-05,5.22018401364345,1.4172014275478109
次共,2,3.584237955168352e-05,3.489810783602201,1.415369135079188
放射,2,6.451628319303034e-05,3.7558579659195175,1.4147630403805356
盆腔炎,3,2.6284411671234578e-05,4.79042621296624,1.4142790651247086
道黏膜,3,2.6284411671234578e-05,3.7106570120996105,1.4142790651247086
阴道炎,3,2.6284411671234578e-05,3.5666507813441246,1.4142790651247086
微管,2,2.6284411671234578e-05,3.5329907044189715,1.4142790651247086
灭菌,2,2.6284411671234578e-05,3.1767463300322385,1.4142790651247086
需氧菌,3,3.106339561145905e-05,4.54321740248548,1.412744636863848
介导,2,7.407425107347926e-05,5.634354116745193,1.4118183595393528
至一日,3,7.168475910336704e-05,3.0800434805086123,1.411691788090035
休克,2,0.00018876986563886653,7.027886582882628,1.41074581641781
使后者,3,3.106339561145905e-05,3.722556171632696,1.4105135571148384
暂时,2,6.451628319303034e-05,4.034074007096131,1.4092733263304233
应立即,3,0.00012903256638606067,4.017027196274841,1.408491045622469
平喘,2,4.301085546202022e-05,4.099949260962174,1.4066777022503074
强直,2,5.2568823342469156e-05,4.156654434822298,1.403433143533297
大多,2,0.00014098002623662184,3.173737812801271,1.402933508662394
正常值,3,3.584237955168352e-05,5.5734857061900325,1.4019454593787286
代偿,2,4.062136349190798e-05,6.021380290699165,1.3972047975232547
衰竭,2,0.000499403821753457,7.01467522163741,1.3966658010800153
道出血,3,6.690577516314256e-05,3.6883242220787213,1.3960216522043747
抗惊厥,3,4.062136349190798e-05,4.528370753160959,1.3945573191650285
结肠炎,3,8.602171092404044e-05,5.172554640895169,1.3939991535035199
相当,2,7.885323501370374e-05,4.411739114779596,1.3938036725270007
急性肾,3,7.407425107347926e-05,3.3715991472195608,1.391254593574954
足够,2,5.0179331372356924e-05,6.96433919509858,1.3906826278129532
提取,2,8.602171092404044e-05,5.994386913758549,1.3903564386709246
辅助,2,0.00016009596199751972,8.073456930163937,1.389854507621154
噻嗪,2,0.0002293912291307745,6.885501306847893,1.3888337446676373
硬化,2,0.00016009596199751972,5.3894931181200665,1.3887251166469905
滴注,2,0.0008482696493898432,5.04107285621692,1.386325059934043
瘢痕,2,9.557967880448938e-06,11.334991866988451,1.3862943611198906
攻击,2,9.557967880448938e-06,10.99851963036724,1.3862943611198906
允许,2,9.557967880448938e-06,9.853387326064237,1.3862943611198906
言语,2,9.557967880448938e-06,9.612225269247348,1.3862943611198906
芹菜,2,9.557967880448938e-06,9.594525692147947,1.3862943611198906
探亲,2,9.557967880448938e-06,8.80129505303102,1.3862943611198906
涂抹,2,9.557967880448938e-06,8.754775037396126,1.3862943611198906
迹象,2,9.557967880448938e-06,8.33925959343446,1.3862943611198906
戊二醛,3,9.557967880448938e-06,8.144515516641949,1.3862943611198906
酒渣鼻,3,9.557967880448938e-06,8.0317748936865,1.3862943611198906
僵硬,2,9.557967880448938e-06,7.528329377218132,1.3862943611198906
步骤,2,9.557967880448938e-06,7.497692407756242,1.3862943611198906
薄荷,2,9.557967880448938e-06,7.368480676276236,1.3862943611198906
舍曲林,3,1.9115935760897876e-05,6.83074759959032,1.3862943611198906
颜色,2,9.557967880448938e-06,6.686762191539913,1.3862943611198906
达那唑,3,9.557967880448938e-06,6.508680132356823,1.3862943611198906
